"group_id","marker_label","n_PLA","n_platelet_free","pla_median","platelet_free_median","median_difference","platelet_free_q95","pla_q25","platelet_free_above_pla_q25"
"P4_7","CD41",1530,3728,1.1306233879357,0.405082002458028,0.725541385477675,0.727643963243031,0.932590860268095,0.00348712446351931
"P5_7","CD41",42,3433,1.1306233879357,0.405082002458028,0.725541385477675,0.748111243179213,1.03523273342714,0.00378677541508884
"P4_0","CD41",1267,3326,1.21452797313558,0.405082002458028,0.809445970677554,0.734513040699545,0.984559690771955,0.00240529164161155
"P4_2","CD41",1082,4217,1.21028313378291,0.395519920242506,0.8147632135404,0.685408113362827,0.981894162606519,0.00260848944747451
"P5_0","CD41",167,1934,1.26410840883988,0.405082002458028,0.85902640638185,0.741335255650132,1.04656967283971,0.00258531540847983
"P6_2","CD41",68,4557,1.26611983216287,0.405082002458028,0.861037829704844,0.741335255650132,1.11903192665733,0.00175554092604784
"P2_7","CD41",879,3787,1.26813125548587,0.395519920242506,0.872611335243361,0.685408113362827,0.976534533724131,0.0023765513599155
"P8_0","CD41",138,4781,1.27213798365722,0.395519920242506,0.876618063414714,0.734513040699545,1.09903312705324,0.000418322526668061
"P8_7","CD41",66,4833,1.2839924733556,0.395519920242506,0.888472553113096,0.723494010308106,1.12252717489406,0
"P2_0","CD41",205,3707,1.31518390157418,0.405082002458028,0.910101899116157,0.692572467031953,1.02888043910321,0.00107903965470731
"P8_2","CD41",1969,5925,1.3113463115981,0.385865521159015,0.925480790439082,0.727643963243031,1.08346274852233,0.000337552742616034
"P5_2","CD41",2694,2289,1.39608641345252,0.414553516593145,0.981532896859377,0.78522587774948,1.13521939550783,0.000873743993010048
"P1_7","CD41",226,3594,1.43250552760438,0.405082002458028,1.02742352514635,0.741335255650132,1.13979437639631,0.000278241513633834
"P6_0","CD41",61,2349,1.4510678663454,0.405082002458028,1.04598586388737,0.734513040699545,1.20173901363396,0.00042571306939123
"P6_7","CD41",82,3174,1.45771070513234,0.405082002458028,1.05262870267431,0.727643963243031,1.17121708461472,0.000945179584120983
"P1_0","CD41",251,3887,1.46764756579373,0.405082002458028,1.0625655633357,0.699685857638551,1.11202516656231,0.00102907126318498
"P2_2","CD41",970,4035,1.57511587454925,0.395519920242506,1.17959595430675,0.699685857638551,1.19312126192723,0.000743494423791822
"P3_7","CD41",198,3408,1.59990767577707,0.405082002458028,1.19482567331905,0.685408113362827,1.18878437550253,0.000880281690140845
"P3_0","CD41",103,3076,1.61137062580427,0.409817759525586,1.20155286627868,0.685408113362827,1.266103648584,0.000325097529258778
"P1_2","CD41",1289,4193,1.61137062580427,0.405082002458028,1.20628862334624,0.702511116626299,1.19743942095743,0.00166944908180301
"P3_2","CD41",1574,3128,1.61705115969228,0.405082002458028,1.21196915723425,0.727643963243031,1.19312126192723,0.000319693094629156
"P7_7","CD41",347,3907,1.66407562915931,0.405082002458028,1.25899362670129,0.748111243179213,1.28800626172146,0.00153570514461223
"P7_2","CD41",110,4654,1.65864198210739,0.395519920242506,1.26312206186489,0.734513040699545,1.1995846154504,0.000644606789858186
"P7_0","CD41",3298,3542,2.00241403399252,0.414553516593145,1.58786051739938,0.78783038376991,1.48718703613282,0.000282326369282891
"P4_7","CD42b",1530,3728,0.903033480454663,0.438353860846523,0.464679619608141,0.784813877632122,0.742083380688554,0.0748390557939914
"P4_0","CD42b",1267,3326,0.939525823103097,0.438353860846523,0.501171962256574,0.784813877632122,0.784813877632122,0.0532170775706554
"P4_2","CD42b",1082,4217,0.939525823103097,0.438353860846523,0.501171962256574,0.742083380688554,0.742083380688554,0.0573867678444392
"P8_0","CD42b",138,4781,1.00874311267187,0.495820958970316,0.512922153701558,0.825793058289159,0.795058672796381,0.0556368960468521
"P8_7","CD42b",66,4833,1.00874311267187,0.495820958970316,0.512922153701558,0.825793058289159,0.865158844411484,0.0378646803227809
"P5_7","CD42b",42,3433,1.02518869088112,0.495820958970316,0.529367731910804,0.825793058289159,0.874627503422279,0.036411302068162
"P8_2","CD42b",1969,5925,1.04163426909037,0.495820958970316,0.54581331012005,0.784813877632122,0.825793058289159,0.0492827004219409
"P2_7","CD42b",879,3787,1.00874311267187,0.438353860846523,0.570389251825352,0.742083380688554,0.784813877632122,0.041193556905202
"P7_2","CD42b",110,4654,1.07347795832575,0.495820958970316,0.577656999355436,0.825793058289159,0.874627503422279,0.0305113880532875
"P2_0","CD42b",205,3707,1.04163426909037,0.438353860846523,0.603280408243843,0.742083380688554,0.784813877632122,0.0461289452387375
"P5_0","CD42b",167,1934,1.10433884266901,0.495820958970316,0.608517883698692,0.825793058289159,0.92127965177888,0.0232678386763185
"P6_2","CD42b",68,4557,1.13384066014893,0.495820958970316,0.638019701178612,0.865158844411484,0.939525823103097,0.0283080974325214
"P5_2","CD42b",2694,2289,1.16334247762885,0.495820958970316,0.667521518658531,0.865158844411484,0.939525823103097,0.0336391437308868
"P1_7","CD42b",226,3594,1.13427577565407,0.438353860846523,0.695921914807552,0.742083380688554,0.865158844411484,0.0222593210907067
"P1_0","CD42b",251,3887,1.16334247762885,0.438353860846523,0.724988616782325,0.742083380688554,0.903033480454663,0.0133779264214047
"P1_2","CD42b",1289,4193,1.16334247762885,0.438353860846523,0.724988616782325,0.742083380688554,0.903033480454663,0.0131170999284522
"P2_2","CD42b",970,4035,1.16334247762885,0.438353860846523,0.724988616782325,0.742083380688554,0.903033480454663,0.0151177199504337
"P6_0","CD42b",61,2349,1.24579304068149,0.495820958970316,0.749972081711169,0.825793058289159,0.939525823103097,0.0225627926777352
"P6_7","CD42b",82,3174,1.24579304068149,0.495820958970316,0.749972081711169,0.825793058289159,0.939525823103097,0.0264650283553875
"P3_2","CD42b",1574,3128,1.19158811588178,0.438353860846523,0.753234255035259,0.742083380688554,0.903033480454663,0.0159846547314578
"P3_7","CD42b",198,3408,1.24579304068149,0.438353860846523,0.807439179834963,0.742083380688554,0.948327674207444,0.00616197183098592
"P7_0","CD42b",3298,3542,1.36969515197411,0.495820958970316,0.873874193003796,0.825793058289159,1.04163426909037,0.00762281197063806
"P7_7","CD42b",347,3907,1.36969515197411,0.495820958970316,0.873874193003796,0.865158844411484,1.04163426909037,0.011005886869721
"P3_0","CD42b",103,3076,1.36969515197411,0.438353860846523,0.931341291127589,0.742083380688554,1.00874311267187,0.00455136540962289
"P5_7","CD61",42,3433,0.760701101342476,0.338095094153249,0.422606007189227,0.626790116779486,0.661986166000952,0.0407806583163414
"P8_0","CD61",138,4781,0.850540946051272,0.338095094153249,0.512445851898023,0.626790116779486,0.661986166000952,0.0389039949801297
"P6_2","CD61",68,4557,0.878779275587619,0.338095094153249,0.54068418143437,0.626790116779486,0.760701101342476,0.010752688172043
"P8_7","CD61",66,4833,0.89251066383042,0.338095094153249,0.554415569677171,0.59030997324595,0.728866701313095,0.0130353817504655
"P5_0","CD61",167,1934,0.959003563721903,0.338095094153249,0.620908469568654,0.626790116779486,0.760701101342476,0.015511892450879
"P8_2","CD61",1969,5925,0.959003563721903,0.338095094153249,0.620908469568654,0.626790116779486,0.791553260990695,0.00708860759493671
"P6_7","CD61",82,3174,0.971689701568753,0.338095094153249,0.633594607415504,0.626790116779486,0.768414141254531,0.00693131695022054
"P6_0","CD61",61,2349,1.00912026000091,0.338095094153249,0.671025165847665,0.626790116779486,0.760701101342476,0.00723712217965092
"P5_2","CD61",2694,2289,1.07987910810587,0.384799358882645,0.695079749223228,0.661986166000952,0.850540946051272,0.00873743993010048
"P4_7","CD61",1530,3728,1.33918098075047,0.552448477947768,0.786732502802699,0.984375839415604,1.1459603046316,0.00965665236051502
"P7_2","CD61",110,4654,1.17737906368692,0.338095094153249,0.839283969533668,0.626790116779486,0.850540946051272,0.00451224752900731
"P2_7","CD61",879,3787,1.40710125827462,0.552448477947768,0.854652780326857,0.878779275587619,1.1459603046316,0.00607340903089517
"P4_0","CD61",1267,3326,1.40710125827462,0.552448477947768,0.854652780326857,0.932970739682446,1.16705136402503,0.00631389055923031
"P7_7","CD61",347,3907,1.22778007018223,0.338095094153249,0.889684976028976,0.626790116779486,0.878779275587619,0.00358331200409521
"P4_2","CD61",1082,4217,1.42338422871554,0.51309688760154,0.910287341114003,0.878779275587619,1.1877067633488,0.00237135404315864
"P2_0","CD61",205,3707,1.50104465249259,0.552448477947768,0.948596174544818,0.898003219127535,1.24723017981092,0.00188831939573779
"P1_7","CD61",226,3594,1.61388619500836,0.552448477947768,1.06143771706059,0.932970739682446,1.26630918914083,0.00278241513633834
"P3_0","CD61",103,3076,1.69102016600469,0.552448477947768,1.13857168805692,0.878779275587619,1.33902660456005,0.000975292587776333
"P7_0","CD61",3298,3542,1.48598757669824,0.338095094153249,1.14789248254499,0.661986166000952,1.10239486753656,0
"P2_2","CD61",970,4035,1.70330303720405,0.552448477947768,1.15085455925628,0.878779275587619,1.35659840780205,0.000495662949194548
"P1_0","CD61",251,3887,1.71543686826826,0.552448477947768,1.16298839032049,0.906242052073221,1.31243176334802,0.00102907126318498
"P3_7","CD61",198,3408,1.72143105052383,0.552448477947768,1.16898257257606,0.878779275587619,1.32588634617615,0.000586854460093897
"P3_2","CD61",1574,3128,1.73927157731337,0.552448477947768,1.18682309936561,0.923615699019207,1.37371765421898,0.000319693094629156
"P1_2","CD61",1289,4193,1.7509792273879,0.552448477947768,1.19853074944013,0.906242052073221,1.39054875790583,0.00143095635583115
"P4_7","CD62P",1530,3728,0.921116832973713,0.480469424575777,0.440647408397936,0.736218756710641,0.792071289106934,0.029774678111588
"P5_7","CD62P",42,3433,0.951282742159969,0.475156628130376,0.476126114029593,0.69859286909404,0.792071289106934,0.0209729099912613
"P4_2","CD62P",1082,4217,0.969384543830688,0.46981545505253,0.499569088778158,0.681404795356626,0.822640076252842,0.0128053118330567
"P2_7","CD62P",879,3787,0.991877241600639,0.475156628130376,0.516720613470264,0.685729589597143,0.826396298614421,0.0102983892263005
"P8_0","CD62P",138,4781,0.998211884748952,0.464445600584013,0.533766284164939,0.685729589597143,0.764511174624511,0.0248901903367496
"P8_7","CD62P",66,4833,1.04475557634057,0.459046755030536,0.585708821310038,0.663916117403036,0.794964558255517,0.0186219739292365
"P4_0","CD62P",1267,3326,1.06831441212825,0.480469424575777,0.587844987552477,0.736218756710641,0.902183232461993,0.00721587492483464
"P8_2","CD62P",1969,5925,1.05348725477767,0.459046755030536,0.59444049974713,0.681404795356626,0.898701640689937,0.00556962025316456
"P2_0","CD62P",205,3707,1.07418426133557,0.475156628130376,0.599027633205191,0.685729589597143,0.929608016073419,0.00350687887779876
"P6_2","CD62P",68,4557,1.10143368929302,0.46981545505253,0.631618234240493,0.686590823778837,0.834784858577641,0.0195303928022822
"P5_0","CD62P",167,1934,1.11994244551109,0.464445600584013,0.655496844927074,0.737651862060974,0.929602298711032,0.0129265770423992
"P1_0","CD62P",251,3887,1.14205958129649,0.475156628130376,0.666902953166111,0.694323467785326,0.943043424692146,0.00282994597375868
"P1_7","CD62P",226,3594,1.18225520100211,0.475156628130376,0.707098572871736,0.732107335400707,0.975862818933671,0.00389538119087368
"P5_2","CD62P",2694,2289,1.19010401666635,0.480469424575777,0.709634592090575,0.79825847453039,1.00136422170736,0.00349497597204019
"P2_2","CD62P",970,4035,1.19140533745031,0.475156628130376,0.716248709319931,0.687021440869684,0.956300713573747,0.00322180916976456
"P6_7","CD62P",82,3174,1.19010062095504,0.46981545505253,0.720285165902515,0.685729589597143,0.970117330557433,0.00409577819785759
"P1_2","CD62P",1289,4193,1.21073791702333,0.475156628130376,0.735581288892951,0.685729589597143,0.949694038435624,0.00429286906749344
"P6_0","CD62P",61,2349,1.30564763544975,0.46981545505253,0.835832180397222,0.690035760505615,0.975862818933671,0.00340570455512984
"P7_2","CD62P",110,4654,1.33086530302684,0.464445600584013,0.86641970244283,0.681404795356626,0.915989636166107,0.00515685431886549
"P7_7","CD62P",347,3907,1.34881406196451,0.46981545505253,0.878998606911985,0.702844120078783,1.03539487623824,0.00307141028922447
"P3_7","CD62P",198,3408,1.38054188905414,0.475156628130376,0.905385260923764,0.69859286909404,1.11573751749422,0.000880281690140845
"P3_0","CD62P",103,3076,1.50114444111453,0.485754144315239,1.01539029679929,0.707077374409893,1.17826497796319,0.00130039011703511
"P3_2","CD62P",1574,3128,1.51818303972999,0.485754144315239,1.03242889541475,0.776429181750387,1.15293737557403,0.00127877237851662
"P7_0","CD62P",3298,3542,1.74853682284757,0.480469424575777,1.26806739827179,0.772480123099065,1.32916549017871,0.00112930547713156
"P5_7","CLEC2",42,3433,0.85487203022515,0.478792590362894,0.376079439862257,0.720905247569948,0.732780691184231,0.0460238858141567
"P8_0","CLEC2",138,4781,0.865266229827475,0.463456835219054,0.401809394608422,0.684408562532421,0.732780691184231,0.0288642543400962
"P8_7","CLEC2",66,4833,0.900705947596834,0.463456835219054,0.43724911237778,0.671940874296321,0.732780691184231,0.0283467825367267
"P6_2","CLEC2",68,4557,0.939855119228416,0.478792590362894,0.461062528865522,0.708887081201155,0.767583608786309,0.0291858678955453
"P8_2","CLEC2",1969,5925,0.9254598877605,0.463456835219054,0.462003052541446,0.684408562532421,0.79013035066328,0.0177215189873418
"P6_7","CLEC2",82,3174,0.982235066609356,0.478792590362894,0.503442476246462,0.6967227197314,0.812179925863194,0.0138626339004411
"P4_7","CLEC2",1530,3728,1.03595926887665,0.508776081591011,0.527183187285641,0.79013035066328,0.885736019987904,0.0195815450643777
"P5_0","CLEC2",167,1934,1.04463924826327,0.493896707986011,0.550742540277257,0.732780691184231,0.870409865179704,0.0118924508790072
"P4_0","CLEC2",1267,3326,1.09519404763726,0.508776081591011,0.586417966046252,0.79013035066328,0.935149100190265,0.010823812387252
"P4_2","CLEC2",1082,4217,1.09519404763726,0.493896707986011,0.601297339651252,0.744516762131034,0.915675875205764,0.00758833293810766
"P6_0","CLEC2",61,2349,1.08694374552826,0.478792590362894,0.608151155165368,0.6967227197314,0.89581589999173,0.00510855683269476
"P2_7","CLEC2",879,3787,1.12753097477027,0.508776081591011,0.618754893179258,0.744516762131034,0.935149100190265,0.0055452865064695
"P7_2","CLEC2",110,4654,1.10743502699147,0.463456835219054,0.643978191772413,0.684408562532421,0.839033348343603,0.0081650193382037
"P5_2","CLEC2",2694,2289,1.14331557938878,0.493896707986011,0.649418871402764,0.756116693911027,0.954250350696331,0.00742682394058541
"P2_0","CLEC2",205,3707,1.16653493258356,0.508776081591011,0.657758850992546,0.744516762131034,0.954250350696331,0.00431615861882924
"P1_0","CLEC2",251,3887,1.18172028814851,0.508776081591011,0.672944206557495,0.744516762131034,0.9254598877605,0.00540262413172112
"P1_7","CLEC2",226,3594,1.18547382366149,0.508776081591011,0.676697742070475,0.767583608786309,0.963665874028305,0.00473010573177518
"P7_7","CLEC2",347,3907,1.24025572473362,0.478792590362894,0.761463134370722,0.708887081201155,0.991391937877766,0.00204760685948298
"P1_2","CLEC2",1289,4193,1.26828674984989,0.493896707986011,0.774390041863883,0.744516762131034,1.00046572110594,0.00262341998569044
"P3_2","CLEC2",1574,3128,1.3089129189154,0.508776081591011,0.800136837324386,0.756116693911027,1.02720328726881,0.00383631713554987
"P3_7","CLEC2",198,3408,1.34155110859378,0.508776081591011,0.832775027002768,0.744516762131034,1.01168592313024,0.00205399061032864
"P3_0","CLEC2",103,3076,1.3543138419773,0.508776081591011,0.845537760386292,0.744516762131034,1.08278427740889,0.00130039011703511
"P2_2","CLEC2",970,4035,1.40076921974791,0.508776081591011,0.891993138156903,0.756116693911027,1.12154092805421,0.000495662949194548
"P7_0","CLEC2",3298,3542,1.47371010972322,0.478792590362894,0.994917519360322,0.720905247569948,1.12753097477027,0
